Time [s], Analyzer Name, Decoded Protocol Result
4.834072000000000,SPI,MOSI: '255' (0xFF)
4.834990708333334,SPI,MOSI: '255' (0xFF)
4.835735166666667,SPI,MOSI: '255' (0xFF)
4.836595541666667,SPI,MOSI: '255' (0xFF)
4.837492083333333,SPI,MOSI: '255' (0xFF)
4.838269000000000,SPI,MOSI: '255' (0xFF)
4.839108166666667,SPI,MOSI: '255' (0xFF)
4.840041458333333,SPI,MOSI: '255' (0xFF)
4.840754458333334,SPI,MOSI: '255' (0xFF)
4.841617500000000,SPI,MOSI: '255' (0xFF)
4.842390083333333,SPI,MOSI: '255' (0xFF)
4.843209416666666,SPI,MOSI: '255' (0xFF)
4.843932000000000,SPI,MOSI: '255' (0xFF)
4.844636666666666,SPI,MOSI: '255' (0xFF)
4.845362250000000,SPI,MOSI: '255' (0xFF)
4.846207416666667,SPI,MOSI: '255' (0xFF)
4.847055208333333,SPI,MOSI: '255' (0xFF)
4.847825500000000,SPI,MOSI: '255' (0xFF)
4.848682916666666,SPI,MOSI: '255' (0xFF)
4.849468791666666,SPI,MOSI: '255' (0xFF)
4.850184041666667,SPI,MOSI: '255' (0xFF)
4.850892041666667,SPI,MOSI: '255' (0xFF)
4.851719333333333,SPI,MOSI: '255' (0xFF)
4.869782083333333,SPI,MOSI: '195' (0xC3)
4.870547750000000,SPI,MOSI: '31' (0x1F)
4.871401500000000,SPI,MOSI: | (0x7C)
4.872273500000000,SPI,MOSI: '2' (0x02)
4.873058375000000,SPI,MOSI: '16' (0x10)
4.873791875000000,SPI,MOSI: '2' (0x02)
4.874498250000000,SPI,MOSI: '255' (0xFF)
4.875359291666666,SPI,MOSI: '255' (0xFF)
4.876252166666666,SPI,MOSI: '255' (0xFF)
4.876967458333334,SPI,MOSI: '255' (0xFF)
4.877824208333333,SPI,MOSI: '255' (0xFF)
4.878642541666666,SPI,MOSI: '255' (0xFF)
4.879426750000000,SPI,MOSI: '255' (0xFF)
4.880140041666666,SPI,MOSI: '255' (0xFF)
4.880853000000000,SPI,MOSI: '255' (0xFF)
4.881614333333333,SPI,MOSI: '255' (0xFF)
4.882468458333333,SPI,MOSI: '255' (0xFF)
4.883400416666666,SPI,MOSI: '255' (0xFF)
4.884115375000000,SPI,MOSI: '255' (0xFF)
4.884937666666667,SPI,MOSI: '255' (0xFF)
4.885719541666667,SPI,MOSI: '255' (0xFF)
4.886449083333333,SPI,MOSI: '255' (0xFF)
4.887161708333333,SPI,MOSI: '255' (0xFF)
4.887950250000000,SPI,MOSI: '255' (0xFF)
4.888884166666666,SPI,MOSI: '255' (0xFF)
4.889647833333333,SPI,MOSI: '255' (0xFF)
4.890474791666667,SPI,MOSI: '255' (0xFF)
4.891358041666667,SPI,MOSI: '255' (0xFF)
4.892142583333333,SPI,MOSI: '255' (0xFF)
4.893046041666667,SPI,MOSI: '255' (0xFF)
4.893947875000000,SPI,MOSI: '255' (0xFF)
4.894669791666667,SPI,MOSI: '255' (0xFF)
4.895488750000000,SPI,MOSI: '255' (0xFF)
4.896278916666667,SPI,MOSI: '255' (0xFF)
4.914107791666667,SPI,MOSI: '193' (0xC1)
4.915029500000000,SPI,MOSI: '27' (0x1B)
4.915778250000000,SPI,MOSI: '127' (0x7F)
4.916649916666667,SPI,MOSI: '1' (0x01)
4.917544750000000,SPI,MOSI: '8' (0x08)
4.918251750000000,SPI,MOSI: '16' (0x10)
4.919126416666667,SPI,MOSI: '16' (0x10)
4.919907291666667,SPI,MOSI: '195' (0xC3)
4.920739208333333,SPI,MOSI: '1' (0x01)
4.921655250000000,SPI,MOSI: '0' (0x00)
4.922465958333333,SPI,MOSI: '129' (0x81)
4.923302833333334,SPI,MOSI: '1' (0x01)
4.924243083333334,SPI,MOSI: '255' (0xFF)
4.925106125000000,SPI,MOSI: '0' (0x00)
4.943277583333333,SPI,MOSI: '192' (0xC0)
4.943989208333333,SPI,MOSI: '28' (0x1C)
4.944825458333334,SPI,MOSI: p (0x70)
4.945593083333334,SPI,MOSI: '2' (0x02)
4.946382583333333,SPI,MOSI: '128' (0x80)
4.947164458333333,SPI,MOSI: '1' (0x01)
4.947871791666667,SPI,MOSI: '16' (0x10)
4.960442833333333,SPI,MOSI: '0' (0x00)
4.961375458333333,SPI,MOSI: '30' (0x1E)
4.962112958333333,SPI,MOSI: '236' (0xEC)
4.962978000000000,SPI,MOSI: '143' (0x8F)
4.963903666666667,SPI,MOSI: '143' (0x8F)
4.965087500000000,SPI,MOSI: '0' (0x00)
4.966287166666667,SPI,MOSI: '138' (0x8A)
4.967486875000000,SPI,MOSI: '175' (0xAF)
4.968686583333334,SPI,MOSI: 7 (0x37)
4.969896250000000,SPI,MOSI: '1' (0x01)
5.082296625000000,SPI,MOSI: '0' (0x00)
5.083055666666667,SPI,MOSI: '30' (0x1E)
5.083855416666666,SPI,MOSI: '236' (0xEC)
5.084601541666666,SPI,MOSI: '143' (0x8F)
5.085389708333333,SPI,MOSI: '143' (0x8F)
5.086566541666667,SPI,MOSI: '168' (0xA8)
5.087766250000000,SPI,MOSI: '140' (0x8C)
5.088965916666667,SPI,MOSI: '175' (0xAF)
5.090175625000000,SPI,MOSI: '204' (0xCC)
5.091385333333333,SPI,MOSI: '0' (0x00)
5.092595000000000,SPI,MOSI: '1' (0x01)
5.093804708333334,SPI,MOSI: '8' (0x08)
5.220233958333333,SPI,MOSI: '0' (0x00)
5.221023125000000,SPI,MOSI: '30' (0x1E)
5.221882208333334,SPI,MOSI: '236' (0xEC)
5.222827416666667,SPI,MOSI: '143' (0x8F)
5.223544375000000,SPI,MOSI: '143' (0x8F)
5.224721333333333,SPI,MOSI: '168' (0xA8)
5.225921041666667,SPI,MOSI: '140' (0x8C)
5.227140750000000,SPI,MOSI: '175' (0xAF)
5.228360416666667,SPI,MOSI: '204' (0xCC)
5.229570125000000,SPI,MOSI: '0' (0x00)
5.230779791666667,SPI,MOSI: '1' (0x01)
5.231989500000000,SPI,MOSI: '8' (0x08)
5.333103750000000,SPI,MOSI: '0' (0x00)
5.333874041666666,SPI,MOSI: '30' (0x1E)
5.334680458333334,SPI,MOSI: '236' (0xEC)
5.335608083333334,SPI,MOSI: '143' (0x8F)
5.336406875000000,SPI,MOSI: '143' (0x8F)
5.337582625000000,SPI,MOSI: '248' (0xF8)
5.338782291666667,SPI,MOSI: '138' (0x8A)
5.339982000000000,SPI,MOSI: '175' (0xAF)
5.341191666666667,SPI,MOSI: '202' (0xCA)
5.342401375000000,SPI,MOSI: '0' (0x00)
6.023979625000000,SPI,MOSI: '193' (0xC1)
6.024691250000000,SPI,MOSI: '27' (0x1B)
6.025524166666667,SPI,MOSI: '127' (0x7F)
6.026227208333333,SPI,MOSI: '1' (0x01)
6.027012375000000,SPI,MOSI: '8' (0x08)
6.027788958333334,SPI,MOSI: '16' (0x10)
6.028618541666667,SPI,MOSI: '0' (0x00)
6.029469375000000,SPI,MOSI: '195' (0xC3)
6.030238000000000,SPI,MOSI: '1' (0x01)
6.031101708333333,SPI,MOSI: '0' (0x00)
6.031802083333333,SPI,MOSI: '129' (0x81)
6.032589916666667,SPI,MOSI: '1' (0x01)
6.033326416666666,SPI,MOSI: '255' (0xFF)
6.034126166666667,SPI,MOSI: '0' (0x00)
6.052341000000000,SPI,MOSI: '192' (0xC0)
6.053180875000000,SPI,MOSI: '29' (0x1D)
6.053903458333333,SPI,MOSI: w (0x77)
6.054795333333334,SPI,MOSI: '129' (0x81)
6.055768708333333,SPI,MOSI: '7' (0x07)
6.056475041666666,SPI,MOSI: '16' (0x10)
6.057275458333334,SPI,MOSI: '129' (0x81)
6.058049083333334,SPI,MOSI: '7' (0x07)
7.147436166666667,SPI,MOSI: '193' (0xC1)
7.148151458333333,SPI,MOSI: '27' (0x1B)
7.148967791666666,SPI,MOSI: '127' (0x7F)
7.149684750000000,SPI,MOSI: '1' (0x01)
7.150540500000000,SPI,MOSI: '8' (0x08)
7.151341625000000,SPI,MOSI: '16' (0x10)
7.152107916666667,SPI,MOSI: '0' (0x00)
7.152822208333333,SPI,MOSI: '195' (0xC3)
7.153567333333333,SPI,MOSI: '1' (0x01)
7.154481708333333,SPI,MOSI: '0' (0x00)
7.155183416666667,SPI,MOSI: '129' (0x81)
7.156037208333333,SPI,MOSI: '1' (0x01)
7.156814458333334,SPI,MOSI: '255' (0xFF)
7.157609583333334,SPI,MOSI: '0' (0x00)
8.270418833333334,SPI,MOSI: '193' (0xC1)
8.271130125000001,SPI,MOSI: '27' (0x1B)
8.271978291666667,SPI,MOSI: '127' (0x7F)
8.272742583333333,SPI,MOSI: '1' (0x01)
8.273528791666667,SPI,MOSI: '8' (0x08)
8.274248375000001,SPI,MOSI: '16' (0x10)
8.274989166666666,SPI,MOSI: '0' (0x00)
8.275690875000000,SPI,MOSI: '195' (0xC3)
8.276549291666667,SPI,MOSI: '1' (0x01)
8.277330833333334,SPI,MOSI: '0' (0x00)
8.278097499999999,SPI,MOSI: '129' (0x81)
8.278797208333334,SPI,MOSI: '1' (0x01)
8.279590333333333,SPI,MOSI: '255' (0xFF)
8.280398416666667,SPI,MOSI: '0' (0x00)
9.392528083333334,SPI,MOSI: '193' (0xC1)
9.393410333333334,SPI,MOSI: '27' (0x1B)
9.394245583333333,SPI,MOSI: '127' (0x7F)
9.395038708333333,SPI,MOSI: '1' (0x01)
9.395801375000000,SPI,MOSI: '8' (0x08)
9.396518333333333,SPI,MOSI: '16' (0x10)
9.397228958333333,SPI,MOSI: '0' (0x00)
9.398030041666667,SPI,MOSI: '195' (0xC3)
9.398795041666666,SPI,MOSI: '1' (0x01)
9.399539833333334,SPI,MOSI: '0' (0x00)
9.400258083333334,SPI,MOSI: '129' (0x81)
9.401018416666666,SPI,MOSI: '1' (0x01)
9.401776791666666,SPI,MOSI: '255' (0xFF)
9.402608375000000,SPI,MOSI: '0' (0x00)
10.517412750000000,SPI,MOSI: '193' (0xC1)
10.518112791666667,SPI,MOSI: '27' (0x1B)
10.518972874999999,SPI,MOSI: '127' (0x7F)
10.519769999999999,SPI,MOSI: '1' (0x01)
10.520554208333333,SPI,MOSI: '8' (0x08)
10.521273791666667,SPI,MOSI: '16' (0x10)
10.521990375000000,SPI,MOSI: '0' (0x00)
10.522728875000000,SPI,MOSI: '195' (0xC3)
10.523585291666667,SPI,MOSI: '1' (0x01)
10.524427458333333,SPI,MOSI: '0' (0x00)
10.525209000000000,SPI,MOSI: '129' (0x81)
10.526119458333334,SPI,MOSI: '1' (0x01)
10.526901333333333,SPI,MOSI: '255' (0xFF)
10.527683541666667,SPI,MOSI: '0' (0x00)
11.582541458333333,SPI,MOSI: '0' (0x00)
11.583307791666666,SPI,MOSI: '30' (0x1E)
11.584156249999999,SPI,MOSI: '236' (0xEC)
11.585054416666667,SPI,MOSI: '143' (0x8F)
11.585793875000000,SPI,MOSI: '143' (0x8F)
11.586971875000000,SPI,MOSI: '0' (0x00)
11.588171541666666,SPI,MOSI: '138' (0x8A)
11.589371249999999,SPI,MOSI: '175' (0xAF)
11.590570958333334,SPI,MOSI: 7 (0x37)
11.591780625000000,SPI,MOSI: '1' (0x01)
11.638473791666666,SPI,MOSI: '193' (0xC1)
11.639178833333334,SPI,MOSI: '27' (0x1B)
11.640001125000000,SPI,MOSI: '127' (0x7F)
11.640902583333334,SPI,MOSI: '1' (0x01)
11.641664583333334,SPI,MOSI: '8' (0x08)
11.642512041666667,SPI,MOSI: '16' (0x10)
11.643424791666666,SPI,MOSI: '0' (0x00)
11.644206333333333,SPI,MOSI: '195' (0xC3)
11.645023333333333,SPI,MOSI: '1' (0x01)
11.645726708333333,SPI,MOSI: '0' (0x00)
11.646514874999999,SPI,MOSI: '129' (0x81)
11.647232166666667,SPI,MOSI: '1' (0x01)
11.648020000000001,SPI,MOSI: '255' (0xFF)
11.648785291666666,SPI,MOSI: '0' (0x00)
11.758856249999999,SPI,MOSI: '0' (0x00)
11.759774625000000,SPI,MOSI: '30' (0x1E)
11.760490250000000,SPI,MOSI: '236' (0xEC)
11.761347666666667,SPI,MOSI: '143' (0x8F)
11.762255083333333,SPI,MOSI: '143' (0x8F)
11.763436958333333,SPI,MOSI: '0' (0x00)
11.764636625000000,SPI,MOSI: '138' (0x8A)
11.765836333333333,SPI,MOSI: '175' (0xAF)
11.767036041666668,SPI,MOSI: 7 (0x37)
11.768245708333334,SPI,MOSI: '1' (0x01)
12.761871333333334,SPI,MOSI: '193' (0xC1)
12.762672750000000,SPI,MOSI: '27' (0x1B)
12.763477166666666,SPI,MOSI: '127' (0x7F)
12.764258041666666,SPI,MOSI: '1' (0x01)
12.764957416666666,SPI,MOSI: '8' (0x08)
12.765684291666666,SPI,MOSI: '16' (0x10)
12.766478749999999,SPI,MOSI: '0' (0x00)
12.767254666666666,SPI,MOSI: '195' (0xC3)
12.768020625000000,SPI,MOSI: '1' (0x01)
12.768725333333334,SPI,MOSI: '0' (0x00)
12.769521458333333,SPI,MOSI: '129' (0x81)
12.770223791666666,SPI,MOSI: '1' (0x01)
12.771018958333332,SPI,MOSI: '255' (0xFF)
12.771723958333334,SPI,MOSI: '0' (0x00)
13.886400083333333,SPI,MOSI: '193' (0xC1)
13.887109416666666,SPI,MOSI: '27' (0x1B)
13.888023499999999,SPI,MOSI: '127' (0x7F)
13.888938541666667,SPI,MOSI: '1' (0x01)
13.889651166666667,SPI,MOSI: '8' (0x08)
13.890487708333334,SPI,MOSI: '16' (0x10)
13.891273249999999,SPI,MOSI: '0' (0x00)
13.892043500000000,SPI,MOSI: '195' (0xC3)
13.892744208333333,SPI,MOSI: '1' (0x01)
13.893509208333333,SPI,MOSI: '0' (0x00)
13.894222166666667,SPI,MOSI: '129' (0x81)
13.895020916666667,SPI,MOSI: '1' (0x01)
13.895789875000000,SPI,MOSI: '255' (0xFF)
13.896527375000000,SPI,MOSI: '0' (0x00)
15.006823458333333,SPI,MOSI: '193' (0xC1)
15.007554958333333,SPI,MOSI: '27' (0x1B)
15.008439208333334,SPI,MOSI: '127' (0x7F)
15.009212458333334,SPI,MOSI: '1' (0x01)
15.009996333333333,SPI,MOSI: '8' (0x08)
15.010714291666666,SPI,MOSI: '16' (0x10)
15.011445791666667,SPI,MOSI: '0' (0x00)
15.012224666666667,SPI,MOSI: '195' (0xC3)
15.012988000000000,SPI,MOSI: '1' (0x01)
15.013691333333334,SPI,MOSI: '0' (0x00)
15.014485499999999,SPI,MOSI: '129' (0x81)
15.015205083333333,SPI,MOSI: '1' (0x01)
15.015995875000000,SPI,MOSI: '255' (0xFF)
15.016758541666666,SPI,MOSI: '0' (0x00)
16.131319791666666,SPI,MOSI: '193' (0xC1)
16.132038083333335,SPI,MOSI: '27' (0x1B)
16.132866666666665,SPI,MOSI: '127' (0x7F)
16.133567041666666,SPI,MOSI: '1' (0x01)
16.134451583333334,SPI,MOSI: '8' (0x08)
16.135240083333333,SPI,MOSI: '16' (0x10)
16.136004416666665,SPI,MOSI: '0' (0x00)
16.136724999999998,SPI,MOSI: '195' (0xC3)
16.137456833333335,SPI,MOSI: '1' (0x01)
16.138231083333334,SPI,MOSI: '0' (0x00)
16.139002375000000,SPI,MOSI: '129' (0x81)
16.139705374999998,SPI,MOSI: '1' (0x01)
16.140525374999999,SPI,MOSI: '255' (0xFF)
16.141285041666666,SPI,MOSI: '0' (0x00)
17.254818125000000,SPI,MOSI: '193' (0xC1)
17.255535041666668,SPI,MOSI: '27' (0x1B)
17.256441166666665,SPI,MOSI: '127' (0x7F)
17.257152458333334,SPI,MOSI: '1' (0x01)
17.257933999999999,SPI,MOSI: '8' (0x08)
17.258720833333335,SPI,MOSI: '16' (0x10)
17.259436458333333,SPI,MOSI: '0' (0x00)
17.260138833333333,SPI,MOSI: '195' (0xC3)
17.260948166666665,SPI,MOSI: '1' (0x01)
17.261859916666666,SPI,MOSI: '0' (0x00)
17.262630208333334,SPI,MOSI: '129' (0x81)
17.263454791666668,SPI,MOSI: '1' (0x01)
17.264233708333332,SPI,MOSI: '255' (0xFF)
17.264940374999998,SPI,MOSI: '0' (0x00)
17.283013166666667,SPI,MOSI: '193' (0xC1)
17.283783416666665,SPI,MOSI: '29' (0x1D)
17.284615666666667,SPI,MOSI: s (0x73)
17.285388916666665,SPI,MOSI: '1' (0x01)
17.286177416666668,SPI,MOSI: '129' (0x81)
17.287088833333332,SPI,MOSI: '16' (0x10)
17.287859416666667,SPI,MOSI: '1' (0x01)
17.288675749999999,SPI,MOSI: '129' (0x81)
17.289377791666666,SPI,MOSI: n (0x6E)
17.290094374999999,SPI,MOSI: o (0x6F)
17.290845749999999,SPI,MOSI: ' ' (0x20)
17.291725708333335,SPI,MOSI: i (0x69)
17.292631791666668,SPI,MOSI: P (0x50)
17.293352041666665,SPI,MOSI: o (0x6F)
17.294185291666668,SPI,MOSI: d (0x64)
17.294956208333332,SPI,MOSI: ' ' (0x20)
17.305176833333334,SPI,MOSI: '0' (0x00)
17.305953083333332,SPI,MOSI: '30' (0x1E)
17.306813458333334,SPI,MOSI: '236' (0xEC)
17.307693083333334,SPI,MOSI: '143' (0x8F)
17.308457375000000,SPI,MOSI: '255' (0xFF)
17.309294583333333,SPI,MOSI: '199' (0xC7)
17.309998916666668,SPI,MOSI: '199' (0xC7)
17.310925458333333,SPI,MOSI: '252' (0xFC)
17.311827958333332,SPI,MOSI: '198' (0xC6)
17.312730583333334,SPI,MOSI: s (0x73)
17.313633083333333,SPI,MOSI: '1' (0x01)
17.314536041666667,SPI,MOSI: '3' (0x03)
17.315438875000002,SPI,MOSI: ' ' (0x20)
17.316341833333333,SPI,MOSI: ' ' (0x20)
17.317244791666667,SPI,MOSI: w (0x77)
17.318147249999999,SPI,MOSI: w (0x77)
17.319049708333335,SPI,MOSI: w (0x77)
17.319952125000000,SPI,MOSI: . (0x2E)
17.320854791666665,SPI,MOSI: i (0x69)
17.321757458333334,SPI,MOSI: M (0x4D)
17.322660083333332,SPI,MOSI: I (0x49)
17.323562833333334,SPI,MOSI: V (0x56)
17.324465499999999,SPI,MOSI: . (0x2E)
17.325368166666667,SPI,MOSI: c (0x63)
17.326270791666666,SPI,MOSI: a (0x61)
17.327173666666667,SPI,MOSI: ' ' (0x20)
17.328076583333335,SPI,MOSI: ' ' (0x20)
17.328979541666666,SPI,MOSI: ' ' (0x20)
17.329882500000000,SPI,MOSI: '0' (0x00)
17.330785541666668,SPI,MOSI: '0' (0x00)
17.331688583333332,SPI,MOSI: ' ' (0x20)
17.332591541666666,SPI,MOSI: ' ' (0x20)
17.333494500000000,SPI,MOSI: ' ' (0x20)
17.334397458333335,SPI,MOSI: ' ' (0x20)
17.335300416666666,SPI,MOSI: ' ' (0x20)
17.336203375000000,SPI,MOSI: ' ' (0x20)
17.337106291666668,SPI,MOSI: ' ' (0x20)
17.338009249999999,SPI,MOSI: ' ' (0x20)
17.338912208333333,SPI,MOSI: ' ' (0x20)
17.339815125000001,SPI,MOSI: ' ' (0x20)
17.340718041666666,SPI,MOSI: ' ' (0x20)
17.341621000000000,SPI,MOSI: ' ' (0x20)
17.342523958333334,SPI,MOSI: ' ' (0x20)
17.343426916666665,SPI,MOSI: ' ' (0x20)
17.344329875000000,SPI,MOSI: ' ' (0x20)
17.345232791666668,SPI,MOSI: ' ' (0x20)
17.346135749999998,SPI,MOSI: ' ' (0x20)
17.347038708333333,SPI,MOSI: ' ' (0x20)
17.364624791666667,SPI,MOSI: '194' (0xC2)
17.365426208333332,SPI,MOSI: '29' (0x1D)
17.366196500000001,SPI,MOSI: s (0x73)
17.367068458333332,SPI,MOSI: '0' (0x00)
17.367848666666667,SPI,MOSI: ' ' (0x20)
17.368699458333332,SPI,MOSI: '16' (0x10)
17.369415416666666,SPI,MOSI: '0' (0x00)
17.370202249999998,SPI,MOSI: ' ' (0x20)
17.370924500000001,SPI,MOSI: '0' (0x00)
17.371695750000001,SPI,MOSI: '0' (0x00)
17.372459416666668,SPI,MOSI: ' ' (0x20)
17.373287999999999,SPI,MOSI: ' ' (0x20)
17.373999958333332,SPI,MOSI: ' ' (0x20)
17.374715541666667,SPI,MOSI: ' ' (0x20)
17.375484499999999,SPI,MOSI: ' ' (0x20)
17.376259083333334,SPI,MOSI: ' ' (0x20)
17.376974708333332,SPI,MOSI: ' ' (0x20)
17.377737000000000,SPI,MOSI: ' ' (0x20)
17.378442041666666,SPI,MOSI: ' ' (0x20)
17.379285833333334,SPI,MOSI: ' ' (0x20)
17.380083958333334,SPI,MOSI: ' ' (0x20)
17.380852916666665,SPI,MOSI: ' ' (0x20)
17.381567499999999,SPI,MOSI: ' ' (0x20)
17.382314624999999,SPI,MOSI: ' ' (0x20)
17.400887666666666,SPI,MOSI: '194' (0xC2)
17.401588374999999,SPI,MOSI: '29' (0x1D)
17.402554416666668,SPI,MOSI: s (0x73)
17.403389958333332,SPI,MOSI: '0' (0x00)
17.404244416666668,SPI,MOSI: ! (0x21)
17.404986500000000,SPI,MOSI: '16' (0x10)
17.405931708333334,SPI,MOSI: '0' (0x00)
17.406663875000000,SPI,MOSI: ! (0x21)
17.407508374999999,SPI,MOSI: '0' (0x00)
17.408372750000002,SPI,MOSI: '0' (0x00)
17.409135375000002,SPI,MOSI: ' ' (0x20)
17.410000416666666,SPI,MOSI: ' ' (0x20)
17.410770708333335,SPI,MOSI: ' ' (0x20)
17.411504874999999,SPI,MOSI: ' ' (0x20)
17.412220125000001,SPI,MOSI: ' ' (0x20)
17.413053708333333,SPI,MOSI: ' ' (0x20)
17.413791833333335,SPI,MOSI: ' ' (0x20)
17.414621083333333,SPI,MOSI: ' ' (0x20)
17.415530833333332,SPI,MOSI: ' ' (0x20)
17.416319666666666,SPI,MOSI: ' ' (0x20)
17.417096874999999,SPI,MOSI: ' ' (0x20)
17.418005000000001,SPI,MOSI: ' ' (0x20)
17.418769958333332,SPI,MOSI: ' ' (0x20)
17.419621416666665,SPI,MOSI: ' ' (0x20)
17.438213666666666,SPI,MOSI: '194' (0xC2)
17.438976000000000,SPI,MOSI: '29' (0x1D)
17.439802583333332,SPI,MOSI: s (0x73)
17.440700750000001,SPI,MOSI: '0' (0x00)
17.441476333333334,SPI,MOSI: " (0x22)
17.442197208333333,SPI,MOSI: '16' (0x10)
17.442926083333333,SPI,MOSI: '0' (0x00)
17.443757666666666,SPI,MOSI: " (0x22)
17.444677333333335,SPI,MOSI: '0' (0x00)
17.445400249999999,SPI,MOSI: '0' (0x00)
17.446250708333334,SPI,MOSI: ' ' (0x20)
17.447016000000001,SPI,MOSI: ' ' (0x20)
17.447755791666665,SPI,MOSI: ' ' (0x20)
17.448481333333334,SPI,MOSI: ' ' (0x20)
17.449220458333333,SPI,MOSI: ' ' (0x20)
17.450000041666666,SPI,MOSI: ' ' (0x20)
17.450860083333332,SPI,MOSI: ' ' (0x20)
17.451732083333333,SPI,MOSI: ' ' (0x20)
17.452521541666666,SPI,MOSI: ' ' (0x20)
17.453369041666665,SPI,MOSI: ' ' (0x20)
17.454251291666665,SPI,MOSI: ' ' (0x20)
17.455045750000000,SPI,MOSI: ' ' (0x20)
17.455950208333334,SPI,MOSI: ' ' (0x20)
17.456861916666668,SPI,MOSI: ' ' (0x20)
17.475362749999999,SPI,MOSI: '194' (0xC2)
17.476110833333333,SPI,MOSI: '29' (0x1D)
17.476999374999998,SPI,MOSI: s (0x73)
17.477766666666668,SPI,MOSI: '0' (0x00)
17.478551208333332,SPI,MOSI: # (0x23)
17.479455000000002,SPI,MOSI: '16' (0x10)
17.480242499999999,SPI,MOSI: '0' (0x00)
17.481087625000001,SPI,MOSI: # (0x23)
17.481990750000001,SPI,MOSI: '0' (0x00)
17.482922041666665,SPI,MOSI: '0' (0x00)
17.483721791666667,SPI,MOSI: ' ' (0x20)
17.484574583333334,SPI,MOSI: ' ' (0x20)
17.485421375000001,SPI,MOSI: ' ' (0x20)
17.486199291666665,SPI,MOSI: ' ' (0x20)
17.487072583333333,SPI,MOSI: ' ' (0x20)
17.487850458333334,SPI,MOSI: ' ' (0x20)
17.488552500000001,SPI,MOSI: ' ' (0x20)
17.489252874999998,SPI,MOSI: ' ' (0x20)
17.490074499999999,SPI,MOSI: ' ' (0x20)
17.490976624999998,SPI,MOSI: ' ' (0x20)
17.491741625000000,SPI,MOSI: ' ' (0x20)
17.492578458333334,SPI,MOSI: ' ' (0x20)
17.493345416666667,SPI,MOSI: ' ' (0x20)
17.494094166666667,SPI,MOSI: ' ' (0x20)
17.512639708333332,SPI,MOSI: '194' (0xC2)
17.513371875000001,SPI,MOSI: '29' (0x1D)
17.514237916666666,SPI,MOSI: s (0x73)
17.514937625000002,SPI,MOSI: '0' (0x00)
17.515738375000002,SPI,MOSI: $ (0x24)
17.516506000000000,SPI,MOSI: '16' (0x10)
17.517312041666667,SPI,MOSI: '0' (0x00)
17.518025666666666,SPI,MOSI: $ (0x24)
17.518741625000001,SPI,MOSI: '0' (0x00)
17.519507250000000,SPI,MOSI: '0' (0x00)
17.520279833333333,SPI,MOSI: ' ' (0x20)
17.520996791666665,SPI,MOSI: ' ' (0x20)
17.521748500000001,SPI,MOSI: ' ' (0x20)
17.522500874999999,SPI,MOSI: ' ' (0x20)
17.523367583333332,SPI,MOSI: ' ' (0x20)
17.524264083333332,SPI,MOSI: ' ' (0x20)
17.524983333333335,SPI,MOSI: ' ' (0x20)
17.525839749999999,SPI,MOSI: ' ' (0x20)
17.526617958333333,SPI,MOSI: ' ' (0x20)
17.527396166666666,SPI,MOSI: ' ' (0x20)
17.528136291666666,SPI,MOSI: ' ' (0x20)
17.528861541666668,SPI,MOSI: ' ' (0x20)
17.529713958333332,SPI,MOSI: ' ' (0x20)
17.530489541666668,SPI,MOSI: ' ' (0x20)
17.548925749999999,SPI,MOSI: '194' (0xC2)
17.549637708333332,SPI,MOSI: '29' (0x1D)
17.550456708333332,SPI,MOSI: s (0x73)
17.551177291666665,SPI,MOSI: '0' (0x00)
17.551957500000000,SPI,MOSI: % (0x25)
17.552726416666665,SPI,MOSI: '16' (0x10)
17.553589791666667,SPI,MOSI: '0' (0x00)
17.554479000000001,SPI,MOSI: % (0x25)
17.555280083333333,SPI,MOSI: '0' (0x00)
17.556075875000001,SPI,MOSI: '0' (0x00)
17.556876625000001,SPI,MOSI: ' ' (0x20)
17.557577666666667,SPI,MOSI: ' ' (0x20)
17.558280041666666,SPI,MOSI: ' ' (0x20)
17.559064875000001,SPI,MOSI: ' ' (0x20)
17.559768250000001,SPI,MOSI: ' ' (0x20)
17.560540833333334,SPI,MOSI: ' ' (0x20)
17.561263083333333,SPI,MOSI: ' ' (0x20)
17.562051875000002,SPI,MOSI: ' ' (0x20)
17.562827458333334,SPI,MOSI: ' ' (0x20)
17.563681875000000,SPI,MOSI: ' ' (0x20)
17.564592958333332,SPI,MOSI: ' ' (0x20)
17.565523916666667,SPI,MOSI: ' ' (0x20)
17.566250458333332,SPI,MOSI: ' ' (0x20)
17.567116166666668,SPI,MOSI: ' ' (0x20)
17.585252208333333,SPI,MOSI: '194' (0xC2)
17.586142416666668,SPI,MOSI: '29' (0x1D)
17.586893791666668,SPI,MOSI: s (0x73)
17.587757166666666,SPI,MOSI: '0' (0x00)
17.588541708333334,SPI,MOSI: & (0x26)
17.589257958333334,SPI,MOSI: '16' (0x10)
17.589977208333334,SPI,MOSI: '0' (0x00)
17.590778624999999,SPI,MOSI: & (0x26)
17.591509833333333,SPI,MOSI: '0' (0x00)
17.592309250000000,SPI,MOSI: '0' (0x00)
17.593077208333334,SPI,MOSI: ' ' (0x20)
17.593911416666668,SPI,MOSI: ' ' (0x20)
17.594797000000000,SPI,MOSI: ' ' (0x20)
17.595515916666667,SPI,MOSI: ' ' (0x20)
17.596276249999999,SPI,MOSI: ' ' (0x20)
17.597013375000000,SPI,MOSI: ' ' (0x20)
